,track,groundspeed,altitude,timedelta,latitude,longitude,flight_id,callsign,icao24,timestamp
5073,194.8560266926608,273.35543123590486,10881.610730290413,230.63501930236814,47.78065603902619,8.48854140984956,TRAJ_25,TRAJ_25,TRAJ_25,2021-09-30 14:09:30.635019302+00:00
5126,185.4215372912522,242.50046159556538,4834.0364038944235,398.22420883178717,47.62192548069653,8.322771078721981,TRAJ_25,TRAJ_25,TRAJ_25,2021-09-30 14:12:18.224208832+00:00
5139,135.97439083483812,247.00934676970905,3781.875061243773,438.8907212018966,47.58126057460594,8.35025828842046,TRAJ_25,TRAJ_25,TRAJ_25,2021-09-30 14:12:58.890721202+00:00
5159,127.17109485776646,213.50755345964225,2968.6243183910847,503.7604169249534,47.549156038660755,8.441844678588787,TRAJ_25,TRAJ_25,TRAJ_25,2021-09-30 14:14:03.760416925+00:00
5199,136.9631428734004,136.76987819418434,1126.759351044893,629.7908792495728,47.48377990722656,8.533767700195312,TRAJ_25,TRAJ_25,TRAJ_25,2021-09-30 14:16:09.790879250+00:00
5200,156.51118954265863,263.34925627390595,13689.959915727375,0.0311640202999115,48.06944849235244,8.56203317539508,TRAJ_26,TRAJ_26,TRAJ_26,2021-09-30 14:05:40.031164020+00:00
5242,158.0576155894467,234.2060789553409,12018.701837211847,173.34729621559384,47.91066394657216,8.70066576878141,TRAJ_26,TRAJ_26,TRAJ_26,2021-09-30 14:08:33.347296216+00:00
5268,178.61698525948586,234.26608030642942,10766.901999711989,280.5284289717674,47.79498929414212,8.726725629985664,TRAJ_26,TRAJ_26,TRAJ_26,2021-09-30 14:10:20.528428972+00:00
5283,232.20060123837686,228.80726139738377,9117.700789123774,343.20377015322447,47.73641452496047,8.688271944536408,TRAJ_26,TRAJ_26,TRAJ_26,2021-09-30 14:11:23.203770153+00:00
5319,249.6835225306855,224.96995016782444,5335.102391242982,491.6844141632319,47.69636296817568,8.459448936585906,TRAJ_26,TRAJ_26,TRAJ_26,2021-09-30 14:13:51.684414163+00:00
5339,216.48004789183176,208.58134429337494,4542.469841986895,575.8328295052052,47.6324470587426,8.38076346119465,TRAJ_26,TRAJ_26,TRAJ_26,2021-09-30 14:15:15.832829505+00:00
5358,145.2634674741457,186.3490291200972,3882.474449090659,655.0239884108305,47.56770826670373,8.42136010124369,TRAJ_26,TRAJ_26,TRAJ_26,2021-09-30 14:16:35.023988411+00:00
5399,137.5225614195478,134.6127347354907,1844.442172348499,821.5679496526718,47.483551025390625,8.534111022949219,TRAJ_26,TRAJ_26,TRAJ_26,2021-09-30 14:19:21.567949653+00:00
5400,181.67182993579868,273.0647426023309,14249.980042502282,0.03221940994262695,48.05303463730025,8.516574981307501,TRAJ_27,TRAJ_27,TRAJ_27,2021-09-30 14:05:40.032219409+00:00
5460,178.44294616449005,231.99676690243223,10675.677212886512,222.96194410324097,47.80500126849821,8.486166051440817,TRAJ_27,TRAJ_27,TRAJ_27,2021-09-30 14:09:22.961944103+00:00
5484,185.23740890734283,196.05871772832626,8735.068930732086,309.1676457971334,47.72631885795763,8.534529430540308,TRAJ_27,TRAJ_27,TRAJ_27,2021-09-30 14:10:49.167645797+00:00
5526,188.68575273736906,186.31263589065074,5800.830933451652,463.8677382469178,47.6625055324884,8.373865141351724,TRAJ_27,TRAJ_27,TRAJ_27,2021-09-30 14:13:23.867738247+00:00
5549,150.29285897344465,207.85448486623696,4083.018096536398,548.0150303542614,47.589196647704526,8.401899284504495,TRAJ_27,TRAJ_27,TRAJ_27,2021-09-30 14:14:48.015030354+00:00
5599,137.6702986691655,138.40726356611708,1614.0945583581922,729.4048764705658,47.483516693115234,8.534123420715332,TRAJ_27,TRAJ_27,TRAJ_27,2021-09-30 14:17:49.404876471+00:00
5600,197.31425909586838,305.0293252592423,17150.781665742397,-1.901388168334961e-05,48.100667845205145,8.69444624625589,TRAJ_28,TRAJ_28,TRAJ_28,2021-09-30 14:05:39.999980986+00:00
5617,184.1300149399144,287.7158066338722,16567.080205678943,69.92584958672523,48.007865601356755,8.66929681865107,TRAJ_28,TRAJ_28,TRAJ_28,2021-09-30 14:06:49.925849587+00:00
5638,173.1989250432056,288.61208475163033,14350.743165239692,156.3956093043089,47.89413473209726,8.676819450601508,TRAJ_28,TRAJ_28,TRAJ_28,2021-09-30 14:08:16.395609304+00:00
5672,195.56548355857518,243.078867187378,10574.853359535336,296.36098702996964,47.735268884827036,8.760625099050875,TRAJ_28,TRAJ_28,TRAJ_28,2021-09-30 14:10:36.360987030+00:00
5684,244.58064854840984,244.31691216711602,9416.359760984778,345.52209821343416,47.69907143567865,8.702737753202143,TRAJ_28,TRAJ_28,TRAJ_28,2021-09-30 14:11:25.522098213+00:00
5723,250.3235201767772,220.41719335620732,5267.648100107907,506.6849221587181,47.65681350884862,8.445805291243346,TRAJ_28,TRAJ_28,TRAJ_28,2021-09-30 14:14:06.684922159+00:00
5739,196.3637893928486,191.16872468918274,4082.678953558207,571.974786221981,47.62026351897827,8.378191225944349,TRAJ_28,TRAJ_28,TRAJ_28,2021-09-30 14:15:11.974786222+00:00
5750,142.95285277750116,180.11594220291818,3827.0372573286295,617.1487100720406,47.58480364174909,8.394177158804096,TRAJ_28,TRAJ_28,TRAJ_28,2021-09-30 14:15:57.148710072+00:00
5799,137.30683551622272,136.0265011284959,1500.5661010742185,820.0719224214554,47.483551025390625,8.533836364746094,TRAJ_28,TRAJ_28,TRAJ_28,2021-09-30 14:19:20.071922421+00:00
5800,190.53105669249547,365.52935573496563,14723.306771740316,-0.0047185420989990234,48.147447266239396,8.598658549203343,TRAJ_29,TRAJ_29,TRAJ_29,2021-09-30 14:05:39.995281458+00:00
5824,174.01049626777896,343.338364777175,12803.695678710938,84.5581765770912,48.00947081089467,8.604459000309612,TRAJ_29,TRAJ_29,TRAJ_29,2021-09-30 14:07:04.558176577+00:00
5853,170.30003888032604,260.2573995619242,10759.630019590257,186.56532764434814,47.87269052224919,8.65662728848655,TRAJ_29,TRAJ_29,TRAJ_29,2021-09-30 14:08:46.565327644+00:00
5871,192.4954657465295,242.38072948614467,9528.389063477516,250.19509625434873,47.80060785412209,8.657446006614888,TRAJ_29,TRAJ_29,TRAJ_29,2021-09-30 14:09:50.195096254+00:00
5922,220.18800284157282,228.96726885198134,5719.966939091683,429.91406226158136,47.661901403502675,8.457512232433931,TRAJ_29,TRAJ_29,TRAJ_29,2021-09-30 14:12:49.914062262+00:00
5942,185.6697199845436,204.33459683232638,4059.98663008213,500.05164429545414,47.600753331413955,8.408753605873208,TRAJ_29,TRAJ_29,TRAJ_29,2021-09-30 14:14:00.051644295+00:00
5955,144.58559787610787,184.41298413621422,3721.9136402010913,546.7775928378104,47.562318618496704,8.42851459051733,TRAJ_29,TRAJ_29,TRAJ_29,2021-09-30 14:14:46.777592838+00:00
5999,137.11243938660976,137.64187835926228,1861.7403060197828,702.4991788864136,47.48387145996094,8.533699035644531,TRAJ_29,TRAJ_29,TRAJ_29,2021-09-30 14:17:22.499178886+00:00
600,191.07644874570474,253.4918984281805,13573.09161648154,0.029532939195632935,48.06798082139513,8.66114293339692,TRAJ_3,TRAJ_3,TRAJ_3,2021-09-30 14:05:40.029532939+00:00
642,180.06594728184498,246.79727963265205,11636.463356018066,159.12804222106936,47.88788042943981,8.674491429547105,TRAJ_3,TRAJ_3,TRAJ_3,2021-09-30 14:08:19.128042221+00:00
665,204.0969385873286,239.43929306480672,10561.365397274496,245.89479064941406,47.79099540273744,8.660087611294507,TRAJ_3,TRAJ_3,TRAJ_3,2021-09-30 14:09:45.894790649+00:00
690,231.00275948985492,217.43278821263021,8688.483956456184,339.4727464467287,47.70638829708746,8.593922352738488,TRAJ_3,TRAJ_3,TRAJ_3,2021-09-30 14:11:19.472746447+00:00
706,259.16166103956175,215.4179027821622,7301.554609090089,401.73608344793314,47.682666247180585,8.509540208471156,TRAJ_3,TRAJ_3,TRAJ_3,2021-09-30 14:12:21.736083448+00:00
723,249.59968347805452,187.038316465931,6539.819405600428,465.1383613348007,47.687692576828,8.426188002696565,TRAJ_3,TRAJ_3,TRAJ_3,2021-09-30 14:13:25.138361335+00:00
742,190.5684566641639,214.41602364294383,5157.525085285305,539.3399388492109,47.63510454707143,8.368316020318263,TRAJ_3,TRAJ_3,TRAJ_3,2021-09-30 14:14:39.339938849+00:00
758,143.94154626318038,232.26669441614283,4197.040532715619,600.0984559059143,47.57837552986166,8.406360062976708,TRAJ_3,TRAJ_3,TRAJ_3,2021-09-30 14:15:40.098455906+00:00
799,137.39416788052876,147.87702616833658,1766.4105564355848,754.2872450351715,47.483375549316406,8.53426456451416,TRAJ_3,TRAJ_3,TRAJ_3,2021-09-30 14:18:14.287245035+00:00
6000,168.84164637995968,305.9530981819873,13250.681268423794,-0.009780347347259521,48.20278468543587,8.462429778338791,TRAJ_30,TRAJ_30,TRAJ_30,2021-09-30 14:05:39.990219653+00:00
6017,190.03586244043785,294.2765615461699,10743.484186381102,68.27958749234676,48.11004244444428,8.464336949699451,TRAJ_30,TRAJ_30,TRAJ_30,2021-09-30 14:06:48.279587492+00:00
6051,180.3620658329469,249.11171791354565,8743.395223468542,205.08119472861287,47.95114114191943,8.390448197306776,TRAJ_30,TRAJ_30,TRAJ_30,2021-09-30 14:09:05.081194729+00:00
6084,187.80402484076592,260.6529500102028,7279.711115360261,337.73847013711924,47.80461183578296,8.467885727494807,TRAJ_30,TRAJ_30,TRAJ_30,2021-09-30 14:11:17.738470137+00:00
6104,211.13873517025044,243.3053735922428,6378.654236346482,417.5049523413182,47.73091615953045,8.387495968771976,TRAJ_30,TRAJ_30,TRAJ_30,2021-09-30 14:12:37.504952341+00:00
6128,178.29599435683468,216.065971643742,4812.084251642226,514.7996026277542,47.64025592358499,8.32448145967091,TRAJ_30,TRAJ_30,TRAJ_30,2021-09-30 14:14:14.799602628+00:00
6199,137.311174928094,129.27580624704646,1498.1456041336057,799.4077520370483,47.48341369628906,8.534317016601562,TRAJ_30,TRAJ_30,TRAJ_30,2021-09-30 14:18:59.407752037+00:00
6200,178.7658964168749,295.4611018284781,14025.571865215896,-0.0015686750411987305,48.22551945770385,8.55636883864397,TRAJ_31,TRAJ_31,TRAJ_31,2021-09-30 14:05:39.998431325+00:00
6228,181.11224676626998,255.32908084910716,11800.997840613127,119.63858255743982,48.07603789436304,8.56491421258996,TRAJ_31,TRAJ_31,TRAJ_31,2021-09-30 14:07:39.638582557+00:00
6262,194.26317119660277,247.02525088741763,10013.695500418544,264.92853033542633,47.91007419606035,8.543644799839239,TRAJ_31,TRAJ_31,TRAJ_31,2021-09-30 14:10:04.928530335+00:00
6274,214.3004578598951,239.23663890805716,9474.806659854949,316.3211070746183,47.85845879790175,8.507580777666531,TRAJ_31,TRAJ_31,TRAJ_31,2021-09-30 14:10:56.321107075+00:00
6288,211.18400520578155,234.12987819055883,8675.373614951968,376.02393516898155,47.81286787071949,8.440983041216306,TRAJ_31,TRAJ_31,TRAJ_31,2021-09-30 14:11:56.023935169+00:00
6302,209.36497105358683,228.59012821280714,7759.844300057737,435.39328217506414,47.75334033907437,8.413952142752828,TRAJ_31,TRAJ_31,TRAJ_31,2021-09-30 14:12:55.393282175+00:00
6317,219.2605788662835,220.14771300233537,6976.51546895504,499.62141418457037,47.711710514979835,8.33916503256544,TRAJ_31,TRAJ_31,TRAJ_31,2021-09-30 14:13:59.621414185+00:00
6326,181.87419400297827,208.80101815936487,6542.912109941243,537.173592209816,47.676843888754576,8.324145554574311,TRAJ_31,TRAJ_31,TRAJ_31,2021-09-30 14:14:37.173592210+00:00
6347,145.66464244120925,185.80242261114523,4979.564395546912,628.014559596777,47.602191688213566,8.368027542471335,TRAJ_31,TRAJ_31,TRAJ_31,2021-09-30 14:16:08.014559597+00:00
6399,137.24030920350643,141.49949380609124,1715.749470889568,850.2738870382309,47.48341369628906,8.534317016601562,TRAJ_31,TRAJ_31,TRAJ_31,2021-09-30 14:19:50.273887038+00:00
6400,175.76562195735264,288.9852022214012,14363.110958412288,0.03432571887969971,48.13250647745877,8.580325061963741,TRAJ_32,TRAJ_32,TRAJ_32,2021-09-30 14:05:40.034325719+00:00
6430,178.34970092009462,293.3276652984178,13407.490747980773,108.2525492310524,47.99277701618998,8.599452663584879,TRAJ_32,TRAJ_32,TRAJ_32,2021-09-30 14:07:28.252549231+00:00
6442,198.87859860341715,299.54829368636103,12732.984796911478,150.4050666689873,47.93680384151951,8.584543265120587,TRAJ_32,TRAJ_32,TRAJ_32,2021-09-30 14:08:10.405066669+00:00
6489,211.6477000519603,214.5767568492873,9844.56797838211,318.247555911541,47.748433464915166,8.480204772061247,TRAJ_32,TRAJ_32,TRAJ_32,2021-09-30 14:10:58.247555912+00:00
6523,182.87003345313622,228.74628943433606,6390.947947278618,439.53254652023315,47.67333376533192,8.341461237169213,TRAJ_32,TRAJ_32,TRAJ_32,2021-09-30 14:12:59.532546520+00:00
6544,145.6716177128276,219.03531857389402,4670.182804763317,516.368336379528,47.59954733710053,8.380168236288124,TRAJ_32,TRAJ_32,TRAJ_32,2021-09-30 14:14:16.368336380+00:00
6599,137.63527390203203,141.70616702459182,1578.3644519746301,712.5632643699646,47.483699798583984,8.533771514892578,TRAJ_32,TRAJ_32,TRAJ_32,2021-09-30 14:17:32.563264370+00:00
6600,196.36601900240223,265.0762612830486,13469.387210160492,0.025065839290618896,48.16515782878091,8.532975039719338,TRAJ_33,TRAJ_33,TRAJ_33,2021-09-30 14:05:40.025065839+00:00
6674,187.05746936102662,243.52478169640708,9214.036879688501,275.8604386746883,47.84358576067243,8.45782820668408,TRAJ_33,TRAJ_33,TRAJ_33,2021-09-30 14:10:15.860438675+00:00
6700,191.26127520970195,241.77732269076833,6912.452469021081,369.4422374367714,47.74252729396304,8.457082401974679,TRAJ_33,TRAJ_33,TRAJ_33,2021-09-30 14:11:49.442237437+00:00
6720,201.94972930285456,208.79520159573923,6018.433324992657,447.32483361661434,47.672369968682254,8.396876350449487,TRAJ_33,TRAJ_33,TRAJ_33,2021-09-30 14:13:07.324833617+00:00
6740,175.95047462907525,179.39413549769225,4958.320117555559,515.7952889800071,47.61481357162036,8.38290112143637,TRAJ_33,TRAJ_33,TRAJ_33,2021-09-30 14:14:15.795288980+00:00
6799,137.60333705494486,142.93193408146254,1947.9180321097372,739.1004021167755,47.48362731933594,8.533988952636719,TRAJ_33,TRAJ_33,TRAJ_33,2021-09-30 14:17:59.100402117+00:00
6800,191.30080303846432,314.59953737100506,14782.55277238786,0.0150662362575531,48.119397789507815,8.54234045224699,TRAJ_34,TRAJ_34,TRAJ_34,2021-09-30 14:05:40.015066236+00:00
6850,196.38863246384048,248.57922438240487,10749.772891402245,186.2276939153671,47.88017937869611,8.53793071379904,TRAJ_34,TRAJ_34,TRAJ_34,2021-09-30 14:08:46.227693915+00:00
6867,202.02407106642158,263.10029906027364,9275.464606285095,248.0076024532318,47.81586663336379,8.491580940726816,TRAJ_34,TRAJ_34,TRAJ_34,2021-09-30 14:09:48.007602453+00:00
6883,207.26405685497886,253.43216741179586,8349.452021718025,308.479629278183,47.74515047010617,8.471216200058203,TRAJ_34,TRAJ_34,TRAJ_34,2021-09-30 14:10:48.479629278+00:00
6923,180.7475626655274,205.24726300576202,5380.714086443185,455.3313932418823,47.63408633166415,8.321355971996386,TRAJ_34,TRAJ_34,TRAJ_34,2021-09-30 14:13:15.331393242+00:00
6999,137.4216258832315,140.4013942988319,1530.9639826416967,737.5395836830139,47.483375549316406,8.53426456451416,TRAJ_34,TRAJ_34,TRAJ_34,2021-09-30 14:17:57.539583683+00:00
7000,158.84399793548818,318.3596066761412,13603.709072619675,0.004357188940048218,48.13529690820802,8.442550809380279,TRAJ_35,TRAJ_35,TRAJ_35,2021-09-30 14:05:40.004357189+00:00
7025,161.24422832940593,291.06124345289834,11522.184457629919,85.66094356775285,48.029857232187275,8.525937141540101,TRAJ_35,TRAJ_35,TRAJ_35,2021-09-30 14:07:05.660943568+00:00
7047,186.08029315177475,272.48775239852085,10404.05384004116,161.35556438565254,47.93368257026981,8.538167763756185,TRAJ_35,TRAJ_35,TRAJ_35,2021-09-30 14:08:21.355564386+00:00
7065,202.00936294265532,262.1165354380162,9940.642350912096,222.62984466552734,47.861459135707506,8.511791366702225,TRAJ_35,TRAJ_35,TRAJ_35,2021-09-30 14:09:22.629844666+00:00
7127,175.82692317807133,226.16303228132324,4833.764208853245,435.13144725561136,47.642609295219394,8.360874839638306,TRAJ_35,TRAJ_35,TRAJ_35,2021-09-30 14:12:55.131447256+00:00
7141,145.1285600335438,213.3413802721484,4345.750990509987,484.65375876426697,47.59549498399308,8.381633252918446,TRAJ_35,TRAJ_35,TRAJ_35,2021-09-30 14:13:44.653758764+00:00
7199,137.21247711357339,138.27833550403244,1748.970368504524,682.9631476402283,47.48382568359375,8.533767700195312,TRAJ_35,TRAJ_35,TRAJ_35,2021-09-30 14:17:02.963147640+00:00
7200,228.41152313667476,350.12057572637286,15645.659450069068,-0.0018202662467956543,48.115396652715035,8.805653537767332,TRAJ_36,TRAJ_36,TRAJ_36,2021-09-30 14:05:39.998179734+00:00
7221,205.10099080651128,338.753145452707,14928.706499189138,75.3471630513668,48.02430630568182,8.693851973898182,TRAJ_36,TRAJ_36,TRAJ_36,2021-09-30 14:06:55.347163051+00:00
7266,195.7469388252859,266.60209756774634,11100.949536263943,236.80378222465515,47.815177324206836,8.621546186514601,TRAJ_36,TRAJ_36,TRAJ_36,2021-09-30 14:09:36.803782225+00:00
7292,208.87536669582707,232.29042907661122,9049.154773354529,329.84828758239746,47.71900519352762,8.552054915537747,TRAJ_36,TRAJ_36,TRAJ_36,2021-09-30 14:11:09.848287582+00:00
7302,238.87979469756644,223.95868841516372,8025.770741887389,365.9070577919484,47.692700481622936,8.513292101421609,TRAJ_36,TRAJ_36,TRAJ_36,2021-09-30 14:11:45.907057792+00:00
7318,232.3313530188071,210.84181530886983,6339.339295402169,423.6313920319081,47.67629392012339,8.43357353449426,TRAJ_36,TRAJ_36,TRAJ_36,2021-09-30 14:12:43.631392032+00:00
7337,197.45407991798825,195.9335385275845,5154.74541708827,491.84910318255424,47.623047197020135,8.384026780707593,TRAJ_36,TRAJ_36,TRAJ_36,2021-09-30 14:13:51.849103183+00:00
7352,144.10115212818226,210.14805711067265,4126.026118174196,544.2966423928738,47.57792307945457,8.407784655155966,TRAJ_36,TRAJ_36,TRAJ_36,2021-09-30 14:14:44.296642393+00:00
7399,137.2027253396385,137.111904022214,1468.39475184679,715.1329259872437,47.483367919921875,8.533836364746094,TRAJ_36,TRAJ_36,TRAJ_36,2021-09-30 14:17:35.132925987+00:00
7400,168.5991839809528,329.8937664683297,14855.183306988327,0.012108147144317627,48.118209187627244,8.420480599030933,TRAJ_37,TRAJ_37,TRAJ_37,2021-09-30 14:05:40.012108147+00:00
7422,171.78249057488316,318.65650433222675,12651.308201998472,79.49040606617926,48.00313276032556,8.413173461713004,TRAJ_37,TRAJ_37,TRAJ_37,2021-09-30 14:06:59.490406066+00:00
7462,163.29556180434287,277.6621632036143,10852.599302493036,223.70049852132794,47.81603451108061,8.511323511934155,TRAJ_37,TRAJ_37,TRAJ_37,2021-09-30 14:09:23.700498521+00:00
7472,183.2368657477757,260.77191550972947,9947.745576314628,260.42822384834284,47.77124849717633,8.513494085359318,TRAJ_37,TRAJ_37,TRAJ_37,2021-09-30 14:10:00.428223848+00:00
7482,222.0167601728511,250.2162167169293,8827.154838014394,296.03787666559225,47.73270300633028,8.493641171710404,TRAJ_37,TRAJ_37,TRAJ_37,2021-09-30 14:10:36.037876666+00:00
7510,230.34581578516494,229.79972519545112,6411.753114219755,396.7572828829289,47.675088288070725,8.353872755321124,TRAJ_37,TRAJ_37,TRAJ_37,2021-09-30 14:12:16.757282883+00:00
7522,174.68342713086753,212.67056908155828,5921.052975021304,440.2718139290809,47.63738067335858,8.326377561122746,TRAJ_37,TRAJ_37,TRAJ_37,2021-09-30 14:13:00.271813929+00:00
7535,141.74015542381846,187.96845865963994,5182.815131917596,487.81351542472845,47.59766705931833,8.350360112563068,TRAJ_37,TRAJ_37,TRAJ_37,2021-09-30 14:13:47.813515425+00:00
7599,137.4402588280926,146.55343724428613,1278.6298677325246,719.9392509460449,47.48368835449219,8.533905029296875,TRAJ_37,TRAJ_37,TRAJ_37,2021-09-30 14:17:39.939250946+00:00
7600,207.36889044141577,322.3341058706647,14993.935571890323,-0.006321549415588379,48.17544947963798,8.717510050617056,TRAJ_38,TRAJ_38,TRAJ_38,2021-09-30 14:05:39.993678451+00:00
7613,189.0463814006049,308.5037627030264,13682.963326573374,56.85331016033887,48.09857046750058,8.676312134983338,TRAJ_38,TRAJ_38,TRAJ_38,2021-09-30 14:06:36.853310160+00:00
7650,190.3015474012604,270.6587949328823,10286.670237779617,218.40073534101245,47.88718189428626,8.659680777571234,TRAJ_38,TRAJ_38,TRAJ_38,2021-09-30 14:09:18.400735341+00:00
7673,207.30560224365564,262.34095886905055,8788.637608289719,319.3469967842102,47.770843411911784,8.60072913924274,TRAJ_38,TRAJ_38,TRAJ_38,2021-09-30 14:10:59.346996784+00:00
7683,260.7687249424001,257.0299063607595,7921.5605549514285,362.9254272133112,47.743579987345754,8.539082973568858,TRAJ_38,TRAJ_38,TRAJ_38,2021-09-30 14:11:42.925427213+00:00
7707,248.3159725723129,232.18337734678502,6398.570754751562,467.572938721627,47.74682092808309,8.366616892870422,TRAJ_38,TRAJ_38,TRAJ_38,2021-09-30 14:13:27.572938722+00:00
7723,190.15350383912474,223.8036085580765,5465.973179414867,537.8043518960476,47.68884419453134,8.307648076884911,TRAJ_38,TRAJ_38,TRAJ_38,2021-09-30 14:14:37.804351896+00:00
7746,146.3802472499353,196.3940683639551,4160.387995466589,638.215208530426,47.60169553883949,8.368091375690332,TRAJ_38,TRAJ_38,TRAJ_38,2021-09-30 14:16:18.215208530+00:00
7799,136.91139640707325,132.79092825637989,1075.5572482943533,869.338137626648,47.48346710205078,8.53426456451416,TRAJ_38,TRAJ_38,TRAJ_38,2021-09-30 14:20:09.338137627+00:00
7800,194.81910056155596,282.27011956727154,13894.948366656898,0.007905632257461548,48.14415979672436,8.659998096932611,TRAJ_39,TRAJ_39,TRAJ_39,2021-09-30 14:05:40.007905631+00:00
7826,188.3744312733943,241.621581749789,12077.727226912973,124.16982754319906,48.00735274021734,8.583683934315328,TRAJ_39,TRAJ_39,TRAJ_39,2021-09-30 14:07:44.169827543+00:00
7853,179.63549483919354,230.42869808747008,10685.840592905877,253.26994842290878,47.87007714305423,8.605967818936483,TRAJ_39,TRAJ_39,TRAJ_39,2021-09-30 14:09:53.269948423+00:00
7876,205.86333471799318,218.0457680310192,9282.591026835144,363.2351268082857,47.75740499908358,8.585682064630685,TRAJ_39,TRAJ_39,TRAJ_39,2021-09-30 14:11:43.235126808+00:00
7889,252.2904844748582,207.94539726022998,8285.748142004013,424.621479537338,47.72219977562091,8.517764928353062,TRAJ_39,TRAJ_39,TRAJ_39,2021-09-30 14:12:44.621479537+00:00
7914,249.40627978297317,184.65533486811222,6504.416144639253,544.7753694131972,47.70890780734532,8.354463545350734,TRAJ_39,TRAJ_39,TRAJ_39,2021-09-30 14:14:44.775369413+00:00
7924,187.36588403683348,165.54109580155338,6233.549227938056,591.9949301779269,47.680102395210085,8.323726185144226,TRAJ_39,TRAJ_39,TRAJ_39,2021-09-30 14:15:31.994930178+00:00
7947,144.1891797173205,167.0702662328218,4664.6738674491635,702.5003160573542,47.60451364682593,8.370844895827787,TRAJ_39,TRAJ_39,TRAJ_39,2021-09-30 14:17:22.500316057+00:00
7999,137.2716509118181,133.47681985403324,1659.8991759121416,950.1199952960014,47.483917236328125,8.533561706542969,TRAJ_39,TRAJ_39,TRAJ_39,2021-09-30 14:21:30.119995296+00:00
800,198.39686294895137,316.94205252067735,13927.640021964906,0.026994913816452026,48.13892068164115,8.63681876151992,TRAJ_4,TRAJ_4,TRAJ_4,2021-09-30 14:05:40.026994914+00:00
819,188.7825051041538,309.3984686570379,12506.217709183693,68.35311576724052,48.044277395502945,8.601212519935512,TRAJ_4,TRAJ_4,TRAJ_4,2021-09-30 14:06:48.353115767+00:00
863,198.7055835725766,240.45632756577865,10442.942640930412,227.25294232368472,47.847336399299905,8.569970983572203,TRAJ_4,TRAJ_4,TRAJ_4,2021-09-30 14:09:27.252942324+00:00
882,225.18313342529729,233.26869402863954,9053.627176443115,294.6367135047913,47.7915635382782,8.501966242383206,TRAJ_4,TRAJ_4,TRAJ_4,2021-09-30 14:10:34.636713505+00:00
900,220.21513079950802,253.21901972237887,7593.771936604752,358.2899171113968,47.7575980896548,8.412195416343383,TRAJ_4,TRAJ_4,TRAJ_4,2021-09-30 14:11:38.289917111+00:00
921,190.04175321415747,246.7249896713819,5963.757271505892,435.0163919925689,47.672826801714514,8.369164930049365,TRAJ_4,TRAJ_4,TRAJ_4,2021-09-30 14:12:55.016391993+00:00
952,149.7095855528162,183.22499779507604,3661.3037422299394,548.9316295087337,47.56968988314198,8.423870298526959,TRAJ_4,TRAJ_4,TRAJ_4,2021-09-30 14:14:48.931629509+00:00
999,137.56215515208024,139.75710977821964,1624.676927924156,716.3549633026123,47.483734130859375,8.533836364746094,TRAJ_4,TRAJ_4,TRAJ_4,2021-09-30 14:17:36.354963303+00:00
8000,193.03534209658056,341.3133130941313,13920.628399029372,0.015442043542861938,48.17431242652976,8.53336947005853,TRAJ_40,TRAJ_40,TRAJ_40,2021-09-30 14:05:40.015442044+00:00
8024,180.45747327794467,306.5594414838376,12350.542077422142,88.66711291670798,48.049561572543695,8.478800787937288,TRAJ_40,TRAJ_40,TRAJ_40,2021-09-30 14:07:08.667112917+00:00
8047,168.37081915929767,276.8161971277065,11784.6100859344,173.78129379451275,47.93909360415636,8.49832452768006,TRAJ_40,TRAJ_40,TRAJ_40,2021-09-30 14:08:33.781293795+00:00
8070,189.87043410870004,265.59353937616345,9792.109233513474,258.7171421051025,47.83906529983665,8.545585376664512,TRAJ_40,TRAJ_40,TRAJ_40,2021-09-30 14:09:58.717142105+00:00
8092,208.79341107071838,239.07103314925567,7314.702245220541,340.3356059640646,47.74986631292493,8.5027183319743,TRAJ_40,TRAJ_40,TRAJ_40,2021-09-30 14:11:20.335605964+00:00
8122,219.20755819120717,197.22585082993453,5404.990150034429,449.9255133122205,47.675527697303224,8.386265374322207,TRAJ_40,TRAJ_40,TRAJ_40,2021-09-30 14:13:09.925513312+00:00
8132,180.70644926014114,203.17979015807762,4769.52440738678,489.7974042892456,47.64070556742156,8.374802851065287,TRAJ_40,TRAJ_40,TRAJ_40,2021-09-30 14:13:49.797404289+00:00
8156,146.08543857342232,194.86498265926323,3539.327770099044,577.8366149961948,47.56580307945486,8.424382053935595,TRAJ_40,TRAJ_40,TRAJ_40,2021-09-30 14:15:17.836614996+00:00
8199,137.36823513348764,135.41954404176957,1751.422582566738,736.7413060665131,47.48341369628906,8.534248352050781,TRAJ_40,TRAJ_40,TRAJ_40,2021-09-30 14:17:56.741306067+00:00
8200,167.89956781443203,296.7163839430881,14530.4241778329,0.004985004663467407,48.213800208391596,8.525751243898121,TRAJ_41,TRAJ_41,TRAJ_41,2021-09-30 14:05:40.004985005+00:00
8229,181.97956823428208,288.79671251434553,11089.885184168816,110.61273960769176,48.06960492647293,8.566440796926617,TRAJ_41,TRAJ_41,TRAJ_41,2021-09-30 14:07:30.612739608+00:00
8281,191.73470876475994,273.14150009993904,8992.328421305865,309.0975080132484,47.81960384290613,8.495025989752317,TRAJ_41,TRAJ_41,TRAJ_41,2021-09-30 14:10:49.097508013+00:00
8325,180.83276593919203,220.7060375805237,5737.886202335358,476.9138536006212,47.65327930940974,8.30917778949018,TRAJ_41,TRAJ_41,TRAJ_41,2021-09-30 14:13:36.913853601+00:00
